Employee_ID,Name,Age,Gender,Department,Experience_Years,Education_Level,Salary_USD,Bonus_%,Job_Role,Joining_Date,City,State,Country,Performance_Rating,Remote_Work,Overtime_Hours_Monthly,Projects_Handled,Attrition
E0288,Neha Das,,Female,Sales,2.4,Bachelor,647600.83,18.98,HR Executive,2008-10-18,London,England,UK,3.0,No,400.0,13,Yes
E0626,Vikas Reddy,31.0,Male,Sales,-3.0,Bachelor,3875.66,8.95,Data Analyst,2017-03-21,Mumbai,Maharashtra,India,5.0,Yes,400.0,3,Yes
E0686,Priya Reddy,150.0,Male,IT,5.9,High School,4047.56,14.37,Software Engineer,2014-08-13,San Francisco,California,USA,2.0,Yes,400.0,7,Yes
E0729,Jyoti Singh,,Female,Sales,,Bachelor,8066.87,2.88,Data Analyst,2015-10-13,New York,New York,USA,1.0,Yes,,1,Yes
E0570,Deepak Sharma,150.0,Female,Sales,19.5,Bachelor,4734.73,5.13,Data Analyst,2009-05-02,Bangalore,Karnataka,India,3.0,Yes,17.0,19,No
E0889,Sunil Singh,,Male,Support,-3.0,Bachelor,2265.72,14.24,Data Analyst,2015-05-23,New York,New York,USA,,Yes,0.0,22,Yes
E0018,Vivek Das,150.0,Male,Admin,8.1,PhD,3646.16,13.06,HR Executive,2016-05-27,Sydney,NSW,Australia,2.0,Yes,,7,No
E0128,Sunil Nair,49.0,Female,HR,100.0,High School,752.21,7.37,HR Executive,2008-12-27,Delhi,Delhi,India,2.0,No,55.0,15,No
E0323,Sunil Das,,,Marketing,100.0,Bachelor,8601.88,9.8,HR Executive,2012-11-05,Sydney,NSW,Australia,,Yes,53.0,16,Yes
E0256,Priya Sharma,150.0,Female,IT,100.0,Master,4930.02,18.85,Software Engineer,2007-02-23,New York,New York,USA,3.0,Yes,,13,Yes
E0789,Sunil Reddy,-5.0,Male,IT,-3.0,High School,8067.46,7.32,Data Analyst,2011-09-11,Mumbai,Maharashtra,India,1.0,No,53.0,25,No
E0102,Pooja Patel,21.0,,Sales,13.1,Master,4958.2,10.59,HR Executive,2016-07-15,New York,New York,USA,4.0,No,,22,Yes
E0191,Anjali Reddy,150.0,Male,Finance,10.1,Bachelor,8352.87,11.63,Software Engineer,2018-05-18,Sydney,NSW,Australia,2.0,,400.0,1,No
E0116,Sunil Chopra,33.0,Male,Finance,,Bachelor,2103.83,2.96,Software Engineer,2014-08-12,Mumbai,Maharashtra,India,1.0,Yes,5.0,14,No
E0185,Karan Gupta,150.0,Female,Admin,,High School,5508.84,11.69,HR Executive,2011-08-27,Bangalore,Karnataka,India,,No,400.0,2,Yes
E0744,Neha Khan,,Male,Marketing,100.0,High School,3630.74,13.95,HR Executive,2005-06-28,London,England,UK,2.0,Yes,,18,Yes
E0607,Anjali Nair,,Female,Support,,Bachelor,3025.64,9.34,Software Engineer,2006-11-11,London,England,UK,3.0,No,400.0,4,No
E0181,N. Chopra,150.0,Female,Sales,14.2,PhD,2740.59,12.65,Software Engineer,2021-12-19,Sydney,NSW,Australia,2.0,,400.0,17,Yes
E0302,Deepak Patel,39.0,Female,Support,100.0,High School,5382.2,10.23,Manager,2016-03-21,Sydney,NSW,Australia,1.0,,45.0,5,No
E0906,Jyoti Sharma,56.0,Male,Admin,0.5,PhD,6251.02,14.43,Data Analyst,2023-12-17,Sydney,NSW,Australia,1.0,No,,18,No
E0853,Deepak Das,,Female,Marketing,-3.0,PhD,5006.75,11.64,Sales Associate,2017-10-10,San Francisco,California,USA,1.0,No,,9,No
E0866,Ravi Gupta,-5.0,Male,Support,100.0,Master,3786.6,11.06,Sales Associate,2016-12-03,Sydney,NSW,Australia,5.0,Yes,,26,Yes
E0843,V. Patel,46.0,Female,Marketing,100.0,High School,6213.7,20.28,HR Executive,2013-05-18,Delhi,Delhi,India,1.0,No,400.0,17,Yes
E0948,Raj Gupta,150.0,Male,Marketing,2.4,Master,7953.87,4.16,Manager,2021-12-24,London,England,UK,2.0,No,,7,No
E0518,Karan Reddy,,Female,Finance,-3.0,Master,3244.03,5.87,Data Analyst,2013-11-10,New York,New York,USA,1.0,,400.0,16,Yes
E0373,Karan Verma,-5.0,Female,Finance,100.0,PhD,4884.76,11.01,Data Analyst,2005-12-02,Mumbai,Maharashtra,India,1.0,No,400.0,29,No
E0046,Ravi Verma,150.0,Male,IT,,Bachelor,3433.49,8.39,Manager,InvalidDate,New York,New York,USA,4.0,No,,6,Yes
E0477,Pooja Patel,,Male,HR,8.9,Master,4446.37,11.54,HR Executive,2008-05-15,Delhi,Delhi,India,2.0,No,,7,No
E0158,Vikas Singh,,Female,Admin,,Bachelor,,16.83,Sales Associate,2020-04-04,London,England,UK,2.0,,18.0,16,Yes
E0890,Priya Gupta,-5.0,Female,IT,3.8,Bachelor,6104.6,13.13,Software Engineer,2007-06-04,Delhi,Delhi,India,,Yes,400.0,26,No
E0172,Karan Patel,-5.0,Male,Admin,-3.0,Bachelor,3846.46,13.78,HR Executive,2009-06-28,Delhi,Delhi,India,1.0,No,,6,No
E0017,Raj Sharma,-5.0,Male,Finance,11.7,Master,1473.92,11.62,Sales Associate,2009-04-28,San Francisco,California,USA,2.0,No,1.0,24,No
E0512,V. Das,,Female,Marketing,100.0,PhD,4067.93,2.03,HR Executive,2005-09-01,Sydney,NSW,Australia,4.0,Yes,48.0,20,No
E0049,Vivek Singh,150.0,Male,Admin,100.0,Master,6563.65,3.82,HR Executive,2014-12-28,Mumbai,Maharashtra,India,1.0,No,4.0,25,Yes
E0192,P. Verma,38.0,Female,Support,100.0,PhD,6658.81,1.06,Manager,2021-04-06,San Francisco,California,USA,5.0,Yes,,18,No
E0999,Raj Reddy,-5.0,Male,Finance,5.2,Master,5154.96,11.29,Data Analyst,2007-10-02,Mumbai,Maharashtra,India,3.0,No,29.0,1,No
E0516,Deepak Chopra,27.0,Male,Admin,-3.0,Bachelor,3003.23,11.51,HR Executive,2014-05-22,Sydney,NSW,Australia,5.0,No,,9,No
E0815,Anjali Nair,150.0,Male,Support,,Master,6379.42,500.0,Sales Associate,2010-06-10,Bangalore,Karnataka,India,1.0,,13.0,23,Yes
E0821,Sunil Nair,64.0,Male,Sales,,High School,6485.36,12.41,Software Engineer,2015-04-22,Bangalore,Karnataka,India,4.0,,400.0,24,Yes
E0481,Pooja Sharma,,Female,Marketing,13.3,High School,7346.95,10.91,Sales Associate,2010-10-13,Bangalore,Karnataka,India,2.0,Yes,,1,No
E0284,Deepak Chopra,-5.0,Female,Finance,100.0,High School,3753.72,0.0,Sales Associate,2008-11-15,London,England,UK,,No,16.0,2,Yes
E0859,Deepak Nair,-5.0,Female,Sales,23.1,High School,2776.07,17.32,Software Engineer,2016-09-27,London,England,UK,5.0,,400.0,2,Yes
E0786,Neha Chopra,-5.0,Female,Admin,-3.0,Bachelor,4261.45,10.72,Data Analyst,2014-03-25,Delhi,Delhi,India,4.0,,35.0,14,Yes
E0226,Vivek Gupta,-5.0,Female,Finance,-3.0,PhD,2778.85,18.76,Sales Associate,2022-05-12,Sydney,NSW,Australia,2.0,Yes,400.0,12,No
E0027,Deepak Das,150.0,Male,Sales,100.0,Bachelor,1024.86,8.9,Manager,2018-05-27,Mumbai,Maharashtra,India,1.0,,34.0,12,Yes
E0932,Deepak Nair,,Male,IT,5.4,Bachelor,4937.12,5.76,Manager,2022-11-25,Bangalore,Karnataka,India,4.0,No,400.0,19,No
E0438,Vikas Das,150.0,Male,Support,100.0,Bachelor,7780.42,12.79,Sales Associate,2010-07-27,Mumbai,Maharashtra,India,4.0,No,,8,Yes
E0829,Pooja Das,22.0,Female,Finance,100.0,Bachelor,6719.18,8.06,Software Engineer,2012-08-04,New York,New York,USA,2.0,No,400.0,18,No
E0365,Jyoti Sharma,-5.0,Male,Admin,13.6,PhD,5103.89,13.66,Data Analyst,2023-10-23,Bangalore,Karnataka,India,,,,8,No
E0230,Priya Sharma,27.0,Male,Sales,8.1,PhD,6421.92,12.22,HR Executive,2005-02-25,New York,New York,USA,4.0,No,,2,Yes
E0038,Jyoti Nair,,Mlae,Marketing,,PhD,,22.32,Manager,2013-01-03,San Francisco,California,USA,,,37.0,25,No
E0670,Priya Gupta,,Male,Admin,,High School,6318.49,14.69,Manager,2007-10-09,Mumbai,Maharashtra,India,3.0,No,,26,No
E0750,Raj Das,-5.0,Male,Marketing,3.3,PhD,4621.76,0.0,HR Executive,2023-04-24,New York,New York,USA,2.0,,,19,Yes
E0750,Raj Das,-5.0,Male,Marketing,3.3,PhD,4621.76,0.0,HR Executive,2023-04-24,New York,New York,USA,2.0,,,19,Yes
E0375,Sunil Reddy,-5.0,Female,Sales,13.2,Bachelor,2713.99,18.17,Data Analyst,2012-09-14,Delhi,Delhi,India,5.0,No,2.0,27,No
E0470,Pooja Nair,,Female,Finance,17.5,Master,4354.64,8.75,Software Engineer,2016-10-25,Sydney,NSW,Australia,1.0,Yes,18.0,18,Yes
E0552,A. Das,-5.0,Other,Admin,8.2,High School,5676.97,8.52,Data Analyst,2022-07-28,London,England,UK,3.0,Yes,400.0,11,No
E0688,Sneha Nair,-5.0,Male,Support,,High School,5780.93,9.48,HR Executive,2005-01-16,London,England,UK,4.0,No,11.0,19,Yes
E1011,Vikas Reddy,-5.0,Male,IT,-3.0,High School,3683.5,12.27,Manager,2018-03-05,Delhi,Delhi,India,1.0,Yes,4.0,7,No
E0651,Raj Reddy,-5.0,Mlae,Support,,Master,7523.84,5.47,Software Engineer,2008-07-27,Mumbai,Maharashtra,India,2.0,Yes,400.0,7,Yes
E0869,Priya Verma,33.0,Male,IT,,High School,4630.95,6.98,Sales Associate,2011-03-17,Bangalore,Karnataka,India,1.0,,,30,Yes
E0195,Sunil Reddy,58.0,Male,Support,-3.0,PhD,9541.39,10.91,HR Executive,2007-12-22,Delhi,Delhi,India,4.0,,21.0,3,Yes
E1016,Anjali Singh,150.0,Female,Admin,0.2,High School,7318.15,8.32,HR Executive,2018-01-15,Sydney,NSW,Australia,5.0,,400.0,10,No
E0389,Vivek Sharma,150.0,Female,Sales,-3.0,Bachelor,9879.5,16.92,HR Executive,2011-07-06,San Francisco,California,USA,1.0,No,0.0,12,Yes
E0504,Pooja Singh,150.0,Male,HR,100.0,High School,2716.62,9.03,HR Executive,2014-12-08,Delhi,Delhi,India,,Yes,10.0,11,No
E0307,Pooja Verma,25.0,,Marketing,-3.0,PhD,5388.18,15.37,Software Engineer,2015-06-05,Sydney,NSW,Australia,5.0,Yes,400.0,4,Yes
E1000,V. Patel,,Female,Admin,100.0,High School,5668.35,9.22,Data Analyst,2022-11-03,Sydney,NSW,Australia,4.0,,400.0,4,Yes
E0580,Sunil Sharma,,Female,IT,,PhD,6900.62,18.55,Software Engineer,2019-09-12,Sydney,NSW,Australia,,No,,12,Yes
E0161,Sunil Nair,150.0,Female,Finance,9.4,PhD,3088.92,1.97,Data Analyst,2013-06-24,Mumbai,Maharashtra,India,1.0,Yes,,13,No
E0681,Ravi Gupta,,Female,Marketing,,PhD,4181.44,7.38,Data Analyst,2019-03-04,Mumbai,Maharashtra,India,3.0,Yes,15.0,21,Yes
E1040,Vikas Verma,58.0,Female,Admin,,Bachelor,7097.41,18.28,Manager,2018-12-27,New York,New York,USA,3.0,No,400.0,15,Yes
E0163,Vikas Das,,Male,HR,-3.0,High School,2836.9,18.44,Software Engineer,2015-05-10,Delhi,Delhi,India,4.0,,43.0,28,Yes
E0706,Neha Patel,39.0,Male,HR,100.0,Master,4542.8,5.03,Manager,2012-10-07,San Francisco,California,USA,3.0,Yes,400.0,17,No
E0571,Sneha Khan,150.0,,HR,,Master,4759.24,0.86,Sales Associate,2019-11-22,San Francisco,California,USA,1.0,,24.0,18,Yes
E0153,Neha Chopra,-5.0,Female,Admin,100.0,High School,234361.23,7.23,Software Engineer,2021-06-03,Mumbai,Maharashtra,India,,No,37.0,11,No
E1044,Ravi Verma,150.0,Female,Sales,,High School,4821.53,9.81,Manager,2021-09-13,San Francisco,California,USA,2.0,Yes,,11,No
E0874,Priya Reddy,-5.0,Female,Sales,17.3,High School,6409.01,13.95,HR Executive,2022-04-10,Sydney,NSW,Australia,4.0,,,19,No
E0902,Raj Reddy,150.0,Female,HR,100.0,Master,5498.62,15.23,Data Analyst,2010-12-25,Bangalore,Karnataka,India,1.0,Yes,,7,No
E0112,Sneha Chopra,-5.0,Female,IT,100.0,PhD,6950.24,9.26,Manager,2007-11-28,Delhi,Delhi,India,1.0,Yes,400.0,13,No
E0227,R. Singh,150.0,Male,Sales,14.7,PhD,7543.11,500.0,Manager,2012-01-18,New York,New York,USA,4.0,,400.0,8,Yes
E0823,Karan Reddy,-5.0,Female,Support,100.0,Master,5075.88,13.42,Software Engineer,2006-04-01,Bangalore,Karnataka,India,3.0,Yes,400.0,21,Yes
E0104,S. Patel,,Female,IT,-3.0,Bachelor,4564.64,15.49,Software Engineer,2012-12-02,London,England,UK,2.0,,13.0,5,No
E0422,Priya Gupta,-5.0,Female,HR,100.0,Bachelor,5338.72,2.93,Software Engineer,2016-06-26,San Francisco,California,USA,4.0,,,27,Yes
E0420,Raj Verma,29.0,Female,Admin,-3.0,Bachelor,3589.98,9.72,Data Analyst,2013-07-15,New York,New York,USA,5.0,Yes,,6,Yes
E0896,Ravi Gupta,150.0,Male,Sales,100.0,Bachelor,5938.54,2.32,Sales Associate,2009-04-26,Delhi,Delhi,India,3.0,Yes,4.0,24,Yes
E0587,Pooja Verma,,Male,Admin,18.1,PhD,7629.83,18.2,Sales Associate,2016-05-10,Bangalore,Karnataka,India,4.0,,29.0,5,Yes
E1012,Pooja Verma,-5.0,Male,Finance,-3.0,High School,,12.23,Data Analyst,2014-12-23,London,England,UK,4.0,Yes,37.0,20,Yes
E0673,Rina Reddy,,Female,Sales,,PhD,992.28,13.18,Software Engineer,2016-02-03,Sydney,NSW,Australia,,No,400.0,5,Yes
E0120,Sneha Chopra,29.0,Mlae,Sales,-3.0,PhD,5645.44,5.86,HR Executive,2020-03-21,Bangalore,Karnataka,India,3.0,,,14,No
E0054,Rina Verma,-5.0,Female,IT,13.3,Bachelor,244050.93,13.94,Manager,2005-03-09,New York,New York,USA,,No,33.0,24,Yes
E0152,Neha Gupta,-5.0,Mlae,Marketing,-3.0,Bachelor,3939.48,6.04,Sales Associate,2014-03-16,Bangalore,Karnataka,India,1.0,Yes,38.0,1,No
E0404,Ravi Reddy,41.0,Female,Marketing,100.0,PhD,2512.27,6.54,HR Executive,2005-02-21,San Francisco,California,USA,,No,400.0,24,No
E0654,R. Nair,-5.0,Female,Finance,100.0,High School,4890.21,11.43,Software Engineer,2010-12-11,Mumbai,Maharashtra,India,2.0,Yes,43.0,1,No
E0208,Pooja Gupta,56.0,Male,Sales,-3.0,High School,701123.92,16.73,HR Executive,2009-10-04,Delhi,Delhi,India,5.0,,,17,Yes
E0659,Vivek Verma,,Male,Sales,9.9,Bachelor,4222.96,15.62,Sales Associate,2009-11-13,Bangalore,Karnataka,India,2.0,Yes,400.0,15,Yes
E1004,Priya Khan,54.0,Male,Sales,-3.0,PhD,4812.73,16.63,HR Executive,2010-03-03,Mumbai,Maharashtra,India,5.0,No,36.0,24,No
E0910,Deepak Verma,50.0,Female,Sales,16.7,PhD,3515.03,7.57,Software Engineer,2023-11-13,New York,New York,USA,2.0,,21.0,29,Yes
E0009,Amit Chopra,150.0,Male,Support,7.3,Bachelor,,4.25,Sales Associate,2012-05-22,New York,New York,USA,5.0,Yes,,19,No
E0959,Vikas Verma,,Female,Finance,9.8,Bachelor,3180.63,5.32,Manager,2010-10-09,Delhi,Delhi,India,1.0,No,400.0,17,Yes
E0037,Sneha Singh,,Male,Finance,100.0,Bachelor,4851.11,0.41,Manager,2009-02-02,Mumbai,Maharashtra,India,3.0,,,30,No
E0453,Vikas Khan,23.0,Male,Support,7.3,High School,5783.61,2.61,Data Analyst,2011-12-15,London,England,UK,1.0,,400.0,10,No
E0652,Amit Nair,150.0,Male,Sales,-3.0,High School,3808.68,16.87,Sales Associate,2016-08-24,Bangalore,Karnataka,India,5.0,Yes,,25,Yes
E0254,Ravi Sharma,-5.0,Male,Support,13.5,High School,3848.72,10.61,Data Analyst,2021-09-13,San Francisco,California,USA,1.0,,,25,Yes
E0304,Anjali Gupta,62.0,Male,Sales,20.8,High School,4384.44,11.1,Software Engineer,2008-03-09,San Francisco,California,USA,2.0,No,9.0,17,Yes
E0979,J. Nair,39.0,Female,Support,14.4,Master,7945.34,6.98,Manager,2013-08-08,Bangalore,Karnataka,India,,Yes,22.0,10,No
E0572,Ravi Gupta,-5.0,Male,Support,100.0,High School,3929.34,9.55,Manager,2006-02-17,London,England,UK,2.0,No,400.0,19,No
E0624,Rina Reddy,150.0,Female,Finance,100.0,Bachelor,2788.59,8.93,Sales Associate,2016-09-08,San Francisco,California,USA,5.0,Yes,23.0,4,Yes
E0848,Raj Verma,150.0,Female,Sales,100.0,Bachelor,365277.27,8.46,Data Analyst,2013-09-13,San Francisco,California,USA,5.0,Yes,39.0,29,No
E0860,V. Reddy,,Female,Sales,-3.0,Bachelor,5561.27,18.79,Manager,2019-01-26,Sydney,NSW,Australia,2.0,,400.0,28,Yes
E0850,Rina Khan,150.0,Male,Support,,High School,7042.77,20.44,Manager,2015-09-17,Sydney,NSW,Australia,3.0,,1.0,12,No
E0263,Jyoti Singh,-5.0,Female,IT,100.0,Master,5918.36,9.65,Data Analyst,2011-06-27,Sydney,NSW,Australia,,No,400.0,26,Yes
E0611,Sunil Patel,50.0,Female,Sales,-3.0,High School,5466.43,14.77,HR Executive,2009-11-11,Bangalore,Karnataka,India,,,400.0,17,No
E0298,Pooja Khan,150.0,Male,IT,12.5,Master,7133.35,15.85,Data Analyst,2015-04-10,San Francisco,California,USA,,,57.0,19,Yes
E0415,S. Nair,,Female,Admin,100.0,Bachelor,2970.49,6.75,Manager,2019-05-13,Sydney,NSW,Australia,4.0,Yes,21.0,23,No
E0151,V. Singh,-5.0,Female,Finance,-3.0,High School,6910.28,5.07,Software Engineer,2012-10-28,Mumbai,Maharashtra,India,4.0,No,59.0,6,Yes
E0938,Vivek Reddy,,Male,Sales,-3.0,Bachelor,,8.39,Sales Associate,2018-05-13,New York,New York,USA,2.0,,39.0,19,Yes
E0779,V. Sharma,56.0,Female,Admin,100.0,High School,6150.41,12.5,HR Executive,2015-01-19,Delhi,Delhi,India,4.0,Yes,,6,Yes
E0641,Deepak Nair,39.0,Male,Sales,,PhD,6495.82,4.64,Data Analyst,2008-05-12,Mumbai,Maharashtra,India,4.0,No,31.0,6,No
E1039,Jyoti Gupta,-5.0,Male,Admin,11.9,Bachelor,5502.95,9.03,HR Executive,2015-02-05,Sydney,NSW,Australia,3.0,,,4,No
E0551,Ravi Singh,,Female,HR,12.9,Master,5651.59,10.97,Sales Associate,2011-11-04,San Francisco,California,USA,5.0,,21.0,20,Yes
E0941,V. Verma,150.0,Male,HR,-3.0,Master,6690.32,0.0,HR Executive,2023-07-17,Delhi,Delhi,India,,,,27,Yes
E0489,Jyoti Patel,150.0,Male,Sales,7.1,PhD,6177.16,18.35,HR Executive,2017-06-21,Delhi,Delhi,India,2.0,Yes,19.0,29,Yes
E0820,Deepak Gupta,150.0,Male,HR,100.0,PhD,5999.37,12.36,HR Executive,2012-03-26,New York,New York,USA,2.0,Yes,400.0,9,No
E0711,Neha Khan,-5.0,Female,Finance,,Bachelor,,13.36,Sales Associate,2013-08-04,Bangalore,Karnataka,India,4.0,Yes,400.0,20,Yes
E0148,Ravi Gupta,59.0,Female,HR,9.8,High School,865.12,9.55,Data Analyst,2007-06-04,Sydney,NSW,Australia,4.0,Yes,,14,No
E0147,R. Reddy,-5.0,Female,Finance,1.5,PhD,4888.9,11.92,Software Engineer,2019-02-26,New York,New York,USA,1.0,Yes,3.0,5,Yes
E0862,Deepak Verma,150.0,Male,IT,-3.0,Master,7192.94,6.87,Manager,2006-01-22,Sydney,NSW,Australia,3.0,No,400.0,10,No
E0346,Karan Singh,150.0,Female,IT,-3.0,PhD,2548.47,2.68,Software Engineer,2015-01-10,London,England,UK,,Yes,400.0,19,Yes
E0884,Anjali Reddy,-5.0,Male,HR,100.0,PhD,3184.49,17.6,Sales Associate,2021-03-16,San Francisco,California,USA,3.0,,5.0,29,Yes
E1035,Priya Singh,48.0,Male,Sales,100.0,High School,7141.22,6.35,Manager,2009-02-11,Sydney,NSW,Australia,1.0,No,400.0,27,Yes
E0660,Pooja Verma,-5.0,Female,Admin,14.7,High School,3454.24,0.0,Manager,2007-06-12,Sydney,NSW,Australia,2.0,Yes,19.0,12,No
E0771,Vivek Reddy,-5.0,Mlae,Support,-3.0,PhD,8590.42,11.15,HR Executive,2011-09-21,Bangalore,Karnataka,India,3.0,Yes,,3,Yes
E0349,Sunil Singh,150.0,Male,IT,100.0,Bachelor,6767.32,13.26,Sales Associate,2018-02-25,London,England,UK,3.0,,400.0,21,No
E0464,Amit Verma,-5.0,Male,Sales,,High School,5919.94,6.61,Data Analyst,2007-06-05,Sydney,NSW,Australia,4.0,No,400.0,14,No
E0326,Rina Verma,-5.0,Female,Sales,100.0,Master,,2.12,Manager,2016-12-19,Bangalore,Karnataka,India,,No,24.0,14,No
E0187,Vivek Das,150.0,Male,HR,100.0,PhD,4158.03,11.45,Sales Associate,2014-12-18,Bangalore,Karnataka,India,,,,21,Yes
E0124,Raj Verma,,Male,Marketing,-3.0,PhD,5049.02,12.49,Data Analyst,2013-12-26,London,England,UK,5.0,Yes,,6,No
E1015,Rina Chopra,150.0,Male,IT,7.1,Bachelor,5448.43,13.57,Software Engineer,2015-02-22,Bangalore,Karnataka,India,,No,400.0,11,Yes
E0609,Sunil Patel,-5.0,Mlae,HR,,Bachelor,5883.88,4.55,Manager,2011-11-23,Delhi,Delhi,India,5.0,,59.0,5,Yes
E0144,Amit Das,-5.0,Male,Marketing,-3.0,PhD,2633.48,0.2,Manager,2007-01-08,New York,New York,USA,5.0,No,400.0,15,Yes
E0752,Raj Verma,-5.0,Male,Sales,,Master,2495.21,11.82,Data Analyst,2017-06-07,San Francisco,California,USA,,Yes,400.0,9,No
E0142,Vivek Gupta,-5.0,Male,Support,14.9,Bachelor,6290.75,16.84,HR Executive,2007-08-28,San Francisco,California,USA,3.0,No,,15,Yes
E0198,Karan Reddy,20.0,Female,Sales,7.6,Master,5957.96,11.67,Data Analyst,2018-11-28,Mumbai,Maharashtra,India,2.0,Yes,,27,No
E0610,Ravi Das,49.0,Female,IT,100.0,High School,4802.82,10.09,Manager,2022-08-10,London,England,UK,,Yes,47.0,19,Yes
E0837,R. Verma,55.0,Female,Admin,-3.0,PhD,188406.73,12.41,HR Executive,2018-02-10,San Francisco,California,USA,,,1.0,26,Yes
E0280,R. Chopra,36.0,Male,IT,-3.0,High School,6968.64,8.93,Manager,2013-05-01,Bangalore,Karnataka,India,5.0,Yes,,24,Yes
E0294,Deepak Chopra,,Female,Finance,-3.0,Master,10053.86,7.35,Sales Associate,2006-10-06,London,England,UK,5.0,Yes,400.0,12,No
E0988,P. Reddy,39.0,Female,IT,-3.0,High School,3942.04,4.72,Data Analyst,2022-07-14,Bangalore,Karnataka,India,2.0,No,,27,No
E0401,Raj Reddy,65.0,Male,Admin,-3.0,Bachelor,4141.19,10.61,HR Executive,2010-10-19,Mumbai,Maharashtra,India,5.0,Yes,,22,No
E0123,Priya Gupta,,Male,HR,11.1,High School,402014.78,10.49,Data Analyst,2012-09-06,Bangalore,Karnataka,India,3.0,,400.0,8,No
E0184,Karan Khan,-5.0,Male,IT,-3.0,PhD,5173.18,9.22,Manager,2019-02-04,Bangalore,Karnataka,India,2.0,Yes,400.0,27,No
E0203,Sunil Chopra,150.0,Male,Finance,-3.0,PhD,,1.11,Data Analyst,2007-05-12,Sydney,NSW,Australia,,Yes,400.0,13,No
E0439,Jyoti Reddy,,Male,Support,10.1,Master,2376.33,4.67,Data Analyst,2013-01-04,New York,New York,USA,2.0,No,60.0,26,Yes
E0836,Rina Reddy,,Female,Marketing,100.0,PhD,871855.11,0.0,Data Analyst,2017-03-27,Bangalore,Karnataka,India,4.0,No,400.0,29,No
E0247,Priya Chopra,27.0,Male,Support,18.3,Master,7028.74,0.8,Sales Associate,2013-01-15,Bangalore,Karnataka,India,1.0,Yes,,9,No
E0416,R. Khan,-5.0,Female,Sales,,Master,5068.17,6.15,Software Engineer,2018-01-04,Delhi,Delhi,India,5.0,Yes,400.0,9,No
E0926,Jyoti Reddy,18.0,Male,Sales,-3.0,PhD,4487.64,8.79,HR Executive,2012-10-27,Sydney,NSW,Australia,,No,24.0,11,No
E0913,Ravi Chopra,42.0,Male,HR,-3.0,High School,5684.68,17.77,Software Engineer,2023-06-27,San Francisco,California,USA,3.0,,400.0,6,No
E1049,S. Reddy,150.0,Female,HR,,High School,5940.09,6.46,HR Executive,2019-01-07,Bangalore,Karnataka,India,1.0,No,59.0,15,Yes
E0917,V. Nair,150.0,Female,Finance,11.9,PhD,4591.06,18.78,Data Analyst,2019-08-15,New York,New York,USA,4.0,No,400.0,14,Yes
E0053,R. Nair,31.0,Male,HR,-3.0,Bachelor,5947.67,4.04,Sales Associate,2011-10-07,Mumbai,Maharashtra,India,2.0,No,49.0,26,Yes
E0130,Anjali Singh,50.0,Male,Admin,,High School,6900.85,7.12,Data Analyst,2012-03-23,New York,New York,USA,2.0,,400.0,5,No
E0638,Rina Chopra,150.0,Female,Marketing,21.2,PhD,6276.1,12.5,Data Analyst,2005-09-15,Sydney,NSW,Australia,1.0,No,,5,Yes
E0403,Anjali Verma,,Female,Support,-3.0,High School,3674.2,2.99,Data Analyst,2013-11-18,San Francisco,California,USA,1.0,,,29,Yes
E0934,Raj Nair,-5.0,Male,Support,,Bachelor,,23.47,HR Executive,2005-03-12,Bangalore,Karnataka,India,2.0,,400.0,14,Yes
E0920,Jyoti Khan,-5.0,Female,Marketing,,Bachelor,,13.11,Sales Associate,2020-04-12,Delhi,Delhi,India,3.0,,,22,Yes
E0736,Amit Sharma,-5.0,Female,HR,100.0,High School,7968.23,11.78,Data Analyst,2011-03-11,San Francisco,California,USA,,,400.0,17,No
E0855,Rina Chopra,,Male,HR,-3.0,PhD,5510.77,5.52,Sales Associate,2013-06-12,Delhi,Delhi,India,4.0,No,0.0,1,No
E0690,Neha Patel,,Female,HR,100.0,Bachelor,7845.5,14.63,Sales Associate,2017-06-15,New York,New York,USA,3.0,Yes,,25,No
E0220,Neha Chopra,-5.0,Male,Sales,100.0,Master,5396.17,9.28,Manager,2016-07-09,New York,New York,USA,5.0,Yes,,8,Yes
E0642,Sneha Khan,59.0,Male,Admin,11.2,Master,731853.23,5.4,Software Engineer,InvalidDate,San Francisco,California,USA,5.0,Yes,400.0,13,No
E0002,Rina Sharma,,Male,Finance,-3.0,Master,4531.69,8.83,Manager,2013-01-24,Sydney,NSW,Australia,1.0,No,,10,No
E0553,Karan Khan,20.0,Female,Marketing,10.8,PhD,,4.97,Software Engineer,2012-11-25,Delhi,Delhi,India,1.0,No,47.0,27,No
E0957,Neha Reddy,,Female,Sales,100.0,High School,7457.96,6.81,Manager,2022-09-02,London,England,UK,3.0,Yes,,1,Yes
E0081,Sunil Gupta,63.0,Female,HR,100.0,Bachelor,4770.53,12.52,Manager,2021-04-04,Mumbai,Maharashtra,India,2.0,Yes,400.0,1,No
E0625,Deepak Chopra,150.0,Female,Marketing,,Bachelor,6559.32,16.55,Manager,2017-09-14,London,England,UK,4.0,No,,10,Yes
E1046,Priya Reddy,,Female,HR,100.0,Bachelor,6903.1,4.89,Software Engineer,2012-09-09,London,England,UK,2.0,No,400.0,24,Yes
E0908,R. Verma,,Male,IT,100.0,Master,2882.18,17.41,Software Engineer,2019-07-13,London,England,UK,,No,38.0,23,Yes
